258	1	1933
258	2	1936
258	3	1939
239	4	1941
258	5	1942
258	6	1945
281	7	1948
258	8	1948
281	9	1949
258	10	1949
1	11	1949
78333	239	1930
5856	246	1948
286	295	1930
286	296	1930
286	297	1932
286	298	1932
286	299	1933
286	300	1935
286	301	1941
286	302	1941
286	303	1941
286	304	1942
286	305	1945
286	306	1947
286	307	1948
286	308	1949
287	357	1932
287	358	1934
287	359	1933
287	360	1937
360	361	1949
287	363	1946
293	416	1932
293	417	1933
293	418	1933
293	419	1934
293	420	1935
293	421	1938
293	427	1939
427	428	1948
24546	489	1938
13347	489	1938
293	493	1940
293	501	1942
293	502	1944
293	504	1948
293	505	1948
294	538	1940
294	542	1940
294	543	1942
294	564	1948
294	565	1949
294	566	1949
305	641	1949
834	833	1941
7373	834	1934
7863	834	1934
4929	868	1940
881	882	1947
881	883	1949
5655	946	1949
805	1271	1934
25222	1279	1935
1430	1295	1948
7690	1320	1934
805	1377	1936
30509	1401	1941
7461	1406	1937
805	1423	1930
782	1430	1932
18689	1430	1932
7690	2128	1941
4904	2305	1939
16276	2355	1940
22620	2598	1949
7461	2834	1938
4904	2839	1941
8150	3316	1934
1489	3317	1935
1489	3318	1937
1489	3319	1941
1489	3320	1947
5881	3511	1931
5881	3513	1932
9743	3514	1934
7362	3515	1935
9743	3516	1935
9743	3517	1935
9743	3518	1935
8199	3519	1939
8199	3520	1940
8199	3521	1940
8199	3522	1948
8199	3523	1948
5648	3932	1940
5648	3933	1940
5648	3934	1941
5648	3935	1942
5648	3936	1943
5648	3937	1946
5648	3938	1948
5648	3939	1949
5655	4031	1947
5655	4032	1947
5656	4046	1934
5656	4047	1937
5656	4048	1939
5656	4049	1940
5656	4050	1941
5656	4051	1946
5656	4052	1946
5656	4053	1947
4918	4114	1930
4918	4115	1930
4918	4116	1930
4918	4117	1931
4918	4118	1932
4918	4119	1933
4918	4120	1934
4918	4121	1934
4918	4122	1934
4918	4123	1936
4918	4124	1936
4918	4125	1938
4918	4126	1938
4918	4127	1947
5647	4144	1930
5647	4145	1930
5647	4146	1931
5647	4147	1931
5647	4148	1931
5647	4149	1933
5647	4150	1933
5647	4151	1933
5647	4152	1934
5647	4153	1935
5647	4154	1937
5647	4155	1938
5647	4156	1938
5647	4157	1940
5647	4158	1941
5647	4159	1943
5647	4160	1943
5647	4161	1943
7367	4169	1931
7367	4170	1938
7367	4171	1940
7367	4172	1941
7367	4173	1941
4313	4180	1949
4598	4207	1938
4598	4208	1939
4598	4209	1941
5655	4210	1941
4598	4211	1942
5657	4235	1931
5657	4236	1933
5657	4237	1933
5657	4238	1935
5657	4239	1935
5657	4240	1937
5657	4241	1938
4740	4282	1930
4740	4283	1930
4344	4284	1931
4740	4285	1932
4931	4286	1932
4740	4287	1932
4740	4288	1932
4740	4289	1932
4931	4290	1934
282	4291	1934
4740	4292	1934
4740	4293	1934
4740	4295	1934
4740	4296	1934
4740	4297	1935
4740	4298	1936
4740	4299	1936
4291	4300	1945
4931	4302	1936
4931	4304	1936
4740	4304	1936
4740	4307	1936
4740	4308	1936
4931	4312	1937
4931	4313	1939
4740	4315	1939
4740	4316	1939
4740	4317	1939
4740	4318	1940
4740	4319	1941
33019	4319	1941
4740	4321	1941
4740	4322	1942
4312	4325	1943
4740	4326	1943
13669	4327	1943
8010	4328	1945
4931	4329	1945
4332	4330	1946
4332	4331	1946
4335	4333	1946
33019	4333	1946
8010	4336	1946
4740	4337	1946
8371	4338	1946
4740	4338	1946
868	4339	1947
11755	4340	1947
4931	4341	1947
10278	4342	1949
4344	4343	1949
4544	4545	1936
4544	4546	1937
4544	4547	1938
4544	4548	1938
4544	4549	1939
4544	4550	1939
4544	4551	1939
4544	4552	1940
4544	4553	1940
4544	4554	1940
4544	4555	1940
4544	4556	1942
4544	4557	1945
4544	4558	1946
4544	4559	1946
4544	4560	1947
4929	4598	1932
4704	4705	1932
4704	4706	1937
4704	4707	1938
4704	4708	1942
4704	4709	1946
4704	4710	1947
31348	4769	1941
18926	4832	1940
99740	4838	1942
83975	4838	1942
342	4843	1942
4170	4847	1947
13135	4933	1931
5879	4950	1930
5879	4951	1931
5879	4952	1931
5879	4953	1932
5879	4954	1932
5879	4955	1932
5879	4956	1932
5879	4957	1934
5879	4958	1937
5879	4959	1937
5879	4960	1938
5879	4961	1940
5879	4962	1940
5879	4964	1941
5879	4965	1941
5879	4966	1941
7702	5158	1949
37342	5159	1939
