30510	282	1908
805	286	1905
806	286	1905
7401	745	1887
18589	745	1887
143865	782	1893
806	805	1903
7865	806	1885
7441	1272	1909
7441	1386	1906
7441	1389	1905
22726	3312	1896
22726	3313	1899
22726	3314	1900
7611	4610	1892
7486	4642	1870
18331	4642	1870
7343	4877	1903
7404	5119	1894
61850	5119	1894
8158	5647	1902
7270	5657	1895
806	5695	1896
5885	5696	1896
806	5697	1898
7674	5698	1899
5885	5699	1900
5885	5700	1900
27259	5852	1902
5885	5864	1900
806	5865	1900
7674	5867	1900
806	5868	1901
5695	5871	1904
5695	5872	1904
7674	5873	1904
806	5874	1905
5695	5876	1906
5885	5877	1906
5885	5878	1906
806	5879	1907
5695	5880	1907
7674	5881	1907
806	5882	1907
806	5883	1907
5885	5884	1907
7401	5885	1886
5885	5886	1908
5885	5887	1909
806	5889	1909
6965	6964	1896
7824	6965	1885
15654	6967	1907
6965	6972	1899
6966	6972	1899
7404	7298	1885
7298	7299	1898
7298	7300	1898
7298	7301	1898
7298	7335	1899
7298	7336	1899
7298	7337	1899
7298	7338	1899
7298	7339	1900
7298	7340	1900
7298	7341	1900
7298	7342	1900
7298	7343	1900
7298	7344	1901
7298	7345	1901
7298	7346	1901
7298	7347	1901
7298	7348	1901
7298	7349	1901
7298	7350	1902
7298	7351	1901
7298	7354	1902
7298	7355	1902
7298	7356	1903
7298	7357	1903
7298	7358	1903
7298	7359	1903
7298	7360	1904
7298	7361	1905
7298	7362	1905
7298	7363	1905
7298	7364	1906
7298	7365	1906
7298	7366	1906
7298	7367	1907
7298	7368	1907
7298	7369	1907
7298	7370	1907
7298	7371	1907
7298	7372	1907
7298	7373	1908
7298	7374	1909
7298	7375	1909
7298	7376	1909
7402	7401	1868
19964	7401	1868
29642	7402	1823
7401	7403	1871
7401	7404	1873
7401	7405	1873
7401	7407	1875
7401	7408	1875
7401	7409	1875
7401	7410	1878
18589	7412	1881
7401	7412	1881
7401	7413	1881
18589	7413	1881
18589	7414	1881
7401	7414	1881
7401	7415	1882
18589	7415	1882
7401	7416	1883
32858	7416	1883
7401	7417	1885
32858	7417	1885
7401	7418	1885
7401	7419	1885
18589	7419	1885
7401	7420	1885
18589	7420	1885
7401	7421	1886
32858	7421	1886
7401	7422	1886
32858	7422	1886
7401	7423	1886
7401	7424	1886
7401	7425	1887
7401	7426	1887
18589	7426	1887
7401	7427	1887
18235	7427	1887
7401	7428	1886
7401	7429	1890
7401	7430	1890
7401	7431	1891
7401	7432	1891
7401	7433	1892
7401	7434	1892
7401	7435	1891
7401	7436	1893
7401	7437	1894
7401	7438	1894
7401	7439	1895
7401	7441	1895
7401	7442	1895
7401	7443	1896
7401	7444	1897
7401	7445	1903
7401	7446	1904
7401	7447	1904
7401	7448	1905
7401	7449	1909
32858	7451	1875
18589	7451	1875
7451	7452	1888
7451	7453	1896
7451	7454	1895
7451	7455	1898
7451	7456	1899
7451	7457	1904
7451	7458	1895
7451	7459	1895
7451	7460	1901
7451	7463	1893
7452	7463	1893
7451	7464	1900
7451	7466	1895
7451	7467	1908
7451	7468	1901
7451	7469	1900
7451	7470	1892
7452	7471	1905
7452	7473	1898
7452	7474	1900
29458	7486	1854
18331	7487	1864
7486	7487	1864
7487	7488	1902
29675	7517	1904
37707	7584	1904
53045	7598	1908
7401	7611	1886
7441	7656	1902
7431	7659	1905
7431	7666	1895
46060	7678	1902
18608	7678	1902
16915	7703	1903
45621	7731	1878
156007	7732	1876
42016	7824	1875
4642	7862	1899
11370	7862	1899
26995	7865	1850
8138	7939	1897
8138	7940	1899
7454	7940	1899
7454	7941	1901
7454	7942	1907
7943	7944	1908
7431	8144	1897
7431	8145	1897
7431	8146	1898
7431	8147	1902
7431	8148	1903
7431	8149	1906
7431	8150	1907
7431	8151	1908
7431	8152	1908
8158	8159	1900
8158	8160	1901
8158	8161	1903
8158	8162	1904
8158	8163	1904
8158	8164	1903
8158	8165	1906
8158	8166	1905
8158	8167	1905
8158	8168	1906
8158	8169	1907
8158	8170	1907
8158	8171	1908
8158	8172	1909
8158	8173	1909
8158	8174	1909
4642	9179	1901
11370	9179	1901
7441	9294	1904
7441	9295	1905
7441	9296	1908
17467	9306	1897
7413	9699	1896
7413	9700	1897
7413	9701	1900
7413	9702	1905
7413	9703	1905
7413	9704	1906
7413	9705	1906
7413	9706	1906
7413	9707	1907
7413	9708	1908
7413	9709	1908
7486	9711	1874
7486	9712	1871
18331	9712	1871
7486	9713	1877
18331	9713	1877
7486	9714	1870
18331	9714	1870
7486	9715	1872
18331	9715	1872
7486	9716	1882
46968	9716	1882
7486	9717	1884
17982	9717	1884
7486	9718	1882
18331	9718	1882
7486	9719	1878
18331	9719	1878
7486	9720	1867
18331	9720	1867
7486	9721	1870
18331	9721	1870
7486	9722	1875
49057	9722	1875
7486	9723	1874
18331	9723	1874
7486	9724	1865
49498	9743	1906
11623	10222	1909
12099	10463	1907
107016	11321	1902
11370	11369	1894
7487	11369	1894
7486	11370	1858
18331	11370	1858
4610	11623	1901
27230	12099	1907
14972	12259	1906
12540	12541	1834
146776	12541	1834
12541	12542	1849
12542	12543	1884
12543	12544	1896
12546	12545	1906
12544	12545	1906
34254	12546	1889
34266	12546	1889
61848	13104	1900
13105	13104	1900
19402	13105	1866
15176	13344	1891
141831	13344	1891
13344	13346	1906
51374	13700	1908
28227	15176	1862
60803	15176	1862
9722	15217	1899
41423	15635	1825
15635	15654	1862
7404	16907	1909
46967	16915	1863
24210	16966	1898
99029	16971	1906
101929	17467	1871
18336	17807	1880
74341	17813	1836
7824	17829	1881
17864	17865	1800
108295	17865	1800
17865	17946	1827
17981	17946	1827
24555	17947	1906
4642	17980	1906
9179	17980	1906
62547	17982	1845
17946	17982	1845
18331	17983	1845
169914	17983	1845
18231	18232	1851
18231	18233	1852
66101	18235	1872
66102	18235	1872
77898	18236	1889
18344	18245	1906
25484	18331	1831
18331	18332	1859
18332	18333	1881
7486	18334	1880
18331	18334	1880
18336	18335	1889
7486	18336	1860
18331	18336	1860
17982	18337	1884
7486	18337	1884
18332	18338	1883
4642	18339	1897
7487	18339	1897
11370	18340	1890
18342	18341	1909
9721	18341	1909
7487	18343	1909
9722	18343	1909
7486	18344	1880
18331	18344	1880
18344	18345	1907
49394	18349	1883
46967	18549	1863
7401	18555	1895
17829	18571	1895
17467	18571	1895
45011	18576	1904
15635	18589	1848
18331	18598	1862
47064	18598	1862
18607	18599	1864
66319	18600	1825
18602	18601	1908
27233	18602	1887
27259	18602	1887
18231	18603	1810
18600	18607	1854
18332	18608	1882
41758	18922	1845
18922	18923	1853
18923	18924	1877
18924	18925	1886
113010	19402	1858
13105	19433	1904
782	19454	1907
61849	19466	1884
61850	19466	1884
7731	19467	1907
7404	19493	1903
7404	19494	1901
19526	19496	1865
7487	19497	1905
9722	19497	1905
19466	19499	1905
57706	19526	1854
18235	19534	1890
136535	19535	1904
71565	19535	1904
19530	19558	1902
46875	19567	1905
24894	19770	1872
18231	19953	1834
17946	19964	1853
47064	19964	1853
20367	19965	1892
27259	20359	1898
20542	20367	1863
20367	20368	1886
20543	20542	1830
19770	20605	1909
19770	20654	1892
7349	20745	1907
56404	20748	1905
54762	20748	1905
18599	20750	1879
9722	20970	1907
4642	20970	1907
22413	22317	1906
7865	22376	1885
26323	22413	1871
37336	22726	1884
127315	22998	1874
101865	23194	1822
104394	23194	1822
23214	23213	1886
18571	23724	1907
7486	24101	1866
18331	24101	1866
55185	24101	1866
24101	24108	1874
24101	24109	1901
25212	24210	1884
95530	24410	1878
105158	24548	1909
34266	24555	1892
34260	24555	1892
39071	24557	1907
6965	24866	1904
167682	24894	1863
37336	24931	1883
31357	25025	1908
72179	25053	1908
54762	25067	1909
37336	25089	1883
114765	25212	1862
18603	25484	1823
65162	25484	1823
46824	25792	1905
52328	25792	1905
46035	26323	1846
17865	26995	1814
27250	27233	1870
35953	27250	1858
56263	27250	1858
96357	27258	1861
96350	27258	1861
27258	27259	1873
49523	27259	1873
60803	28068	1866
72614	29189	1905
49057	29244	1869
99605	29244	1869
57667	29458	1823
18331	29561	1867
7486	29561	1867
18231	29642	1812
7404	29675	1885
42016	30175	1847
30175	30176	1879
105806	30510	1875
7731	30596	1907
19466	30689	1904
7487	30691	1879
17982	30705	1884
18331	30705	1884
12542	31015	1885
129884	31047	1860
129885	31047	1860
7404	31357	1891
32916	32655	1901
5885	32845	1900
57706	32858	1856
46967	32858	1856
5695	32901	1901
37336	32916	1880
51112	33683	1905
26323	33908	1882
18600	34180	1866
34189	34181	1864
