5119	234	1922
38464	258	1925
9314	281	1929
7864	281	1929
30510	282	1908
805	286	1905
806	286	1905
286	287	1916
286	288	1918
286	289	1922
287	290	1925
286	291	1923
286	292	1925
286	293	1927
286	294	1929
287	342	1927
287	343	1927
287	354	1928
287	355	1929
287	356	1928
7401	745	1887
18589	745	1887
143865	782	1893
806	805	1903
7865	806	1885
33627	881	1926
44375	881	1926
7441	1272	1909
805	1354	1923
7441	1386	1906
7441	1389	1905
7461	1407	1926
7441	1422	1911
7441	1437	1916
7441	1461	1915
805	1468	1910
805	1485	1910
805	1486	1910
805	1488	1921
7868	1489	1929
805	1491	1928
9288	1491	1928
78333	2197	1928
4918	2205	1912
22726	3312	1896
22726	3313	1899
22726	3314	1900
15182	3315	1929
7345	3503	1915
5881	3506	1926
9743	3507	1927
9743	3508	1927
5881	3509	1929
9743	3510	1929
5881	3512	1927
4918	4097	1917
4918	4098	1918
4918	4099	1920
4918	4100	1920
4918	4101	1922
4918	4102	1924
4918	4103	1925
4918	4104	1925
4918	4105	1926
4918	4106	1926
4918	4107	1926
4918	4108	1926
4918	4109	1926
4918	4110	1927
4918	4111	1929
4918	4112	1929
4918	4113	1929
5647	4138	1919
5647	4139	1920
5647	4140	1925
5647	4141	1926
5647	4142	1926
5647	4143	1926
7367	4166	1927
7367	4167	1929
7367	4168	1929
5657	4231	1917
5657	4232	1922
5657	4233	1927
5657	4234	1928
4740	4281	1929
62108	4332	1926
62591	4332	1926
805	4344	1915
32845	4544	1926
7611	4610	1892
4610	4611	1910
4610	4612	1913
4610	4613	1914
4610	4614	1914
4610	4615	1915
4610	4616	1921
4610	4617	1921
4610	4618	1923
4610	4619	1926
4610	4620	1927
7486	4642	1870
18331	4642	1870
9288	4704	1924
12543	4740	1917
4828	4869	1917
4828	4870	1918
4828	4871	1926
4828	4872	1926
7343	4877	1903
7343	4878	1912
4842	4901	1911
7431	4904	1912
5879	4918	1911
5879	4919	1913
5879	4920	1913
5879	4921	1914
5879	4922	1915
5879	4923	1916
5879	4924	1916
5879	4925	1916
5879	4926	1917
5879	4928	1920
7431	4929	1920
5879	4929	1920
5879	4930	1922
5879	4931	1922
5879	4932	1922
5879	4937	1923
5879	4938	1923
5879	4939	1923
