257	University Of Ottawa	Canada	20	2003
381	Concordia University	Canada	46	2002
390	Iowa State University	Unitedstates	1	2003
413	Iowa State University	Unitedstates	1	2002
414	University Of Louisiana At Lafayette	Unitedstates	47	2002
499	University Of Cincinnati	Unitedstates	6	2001
679	Northern Illinois University	Unitedstates	93	2004
795	Case Western Reserve University	Unitedstates	78	2005
803	University Of Minnesota-Minneapolis	Unitedstates	22	2001
1267	University Of Texas At Arlington	Unitedstates	113	2001
1274	University Of Maryland College Park	Unitedstates	60	2001
1278	Columbia University	Unitedstates	115	2002
1289	University Of Cincinnati	Unitedstates	6	2001
1324	Arizona State University	Unitedstates	82	2001
1380	Yale University	Unitedstates	2	2002
2246	University Of Nottingham	Unitedkingdom	141	2003
2783	Texas Tech University	Unitedstates	90	2005
3181	Cornell University	Unitedstates	27	2005
4577	University Of Maryland College Park	Unitedstates	60	2004
4627	University Of Maryland College Park	Unitedstates	60	2004
4912	University Of Maryland College Park	Unitedstates	60	2004
5632	University Of Arizona	Unitedstates	114	2006
5764	Columbia University	Unitedstates	115	2001
5866	University Of Michigan	Unitedstates	32	2000
6406	Illinois Institute Of Technology	Unitedstates	57	2002
6672	University Of Oxford	Unitedkingdom	128	2000
7589	North Carolina State University	Unitedstates	49	2002
7626	Wayne State University	Unitedstates	137	2005
7631	Michigan Technological University	Unitedstates	237	2004
7673	Brown University	Unitedstates	118	2003
7675	University Of Waterloo	Canada	240	2004
7679	Montana State University	Unitedstates	54	2003
7710	Montana State University	Unitedstates	54	2003
7748	University Of Western Ontario	Canada	246	2001
7847	The George Washington University	Unitedstates	170	2003
8640	Baylor University	Unitedstates	280	2001
8643	Baylor University	Unitedstates	280	2001
8644	Baylor University	Unitedstates	280	2000
8645	Baylor University	Unitedstates	280	2002
8648	Massachusetts Institute Of Technology	Unitedstates	12	2001
8650	Polytechnic University	Unitedstates	281	2000
8661	Massachusetts Institute Of Technology	Unitedstates	12	2004
8669	University Of Washington	Unitedstates	40	2006
8699	Texas A&M University	Unitedstates	38	2002
8701	Bowling Green State University	Unitedstates	135	2002
8702	Bowling Green State University	Unitedstates	135	2001
8731	Massachusetts Institute Of Technology	Unitedstates	12	2003
8761	University Of Maryland College Park	Unitedstates	60	2001
8764	Carnegie Mellon University	Unitedstates	29	2003
8765	Carnegie Mellon University	Unitedstates	29	2003
8777	Carnegie Mellon University	Unitedstates	29	2002
8837	Carnegie Mellon University	Unitedstates	29	2002
8954	Carnegie Mellon University	Unitedstates	29	2001
9035	Carnegie Mellon University	Unitedstates	29	2001
9052	Carnegie Mellon University	Unitedstates	29	2001
9431	Carnegie Mellon University	Unitedstates	29	2001
10529	University Of Bath	Unitedkingdom	303	2002
10613	The Ohio State University, University Of British Columbia	Unitedstates	305	2002
10739	Carnegie Mellon University	Unitedstates	29	2003
10740	Carnegie Mellon University	Unitedstates	29	2003
10741	Carnegie Mellon University	Unitedstates	29	2001
10742	Carnegie Mellon University	Unitedstates	29	2001
10747	Carnegie Mellon University	Unitedstates	29	2001
10748	Carnegie Mellon University	Unitedstates	29	2001
10749	Carnegie Mellon University	Unitedstates	29	2002
10750	Carnegie Mellon University	Unitedstates	29	2002
10752	The Louisiana State University	Unitedstates	65	2003
10762	University Of California, Los Angeles	Unitedstates	14	2000
10775	Michigan State University	Unitedstates	4	2001
10780	University Of Houston	Unitedstates	44	2001
10787	University Of California, Santa Cruz	Unitedstates	134	2000
10788	University Of California, Santa Cruz	Unitedstates	134	2002
10789	University Of California, Santa Cruz	Unitedstates	134	2002
10796	University Of California, Santa Cruz	Unitedstates	134	2000
10797	University Of California, Santa Cruz	Unitedstates	134	2000
11594	University Of Wisconsin-Madison	Unitedstates	7	2000
12234	University Of Sheffield	Unitedkingdom	343	2004
12238	Kent State University	Unitedstates	315	2003
12244	Rutgers University, New Brunswick	Unitedstates	80	2004
12245	University Of Sheffield	Unitedkingdom	343	2002
