78905	238	2002
78905	243	2002
70711	257	2003
15706	381	2002
19150	390	2003
241	413	2002
9693	414	2002
13690	499	2001
49930	679	2004
30717	795	2005
41749	803	2001
82332	1274	2001
65510	1278	2002
52892	1324	2001
29486	1380	2002
61923	1444	2006
93237	1444	2006
82595	2246	2003
44815	2652	2005
16705	2783	2005
40611	2783	2005
6880	3799	2002
84028	3804	2003
67405	3806	2003
58527	3809	2003
6880	3810	2006
3811	3810	2006
89385	3813	2002
67405	3827	2001
6880	3827	2001
6880	3975	2001
79435	4189	2007
89445	4577	2004
89445	4627	2004
76809	4657	2003
89445	4912	2004
20973	4914	2000
20955	4914	2000
49597	5632	2006
18492	5764	2001
7693	5866	2000
93458	6406	2002
74516	6456	2003
14853	6456	2003
84194	6672	2000
28728	7406	2006
57107	7411	2004
28326	7411	2004
52251	7589	2002
42362	7626	2005
41412	7673	2003
126491	7675	2004
80023	7675	2004
7581	7679	2003
17627	7748	2001
29725	7791	2002
30561	7847	2003
21132	8456	2005
58886	8630	2006
78514	8644	2000
77138	8648	2001
96845	8650	2000
53715	8650	2000
37056	8661	2004
100511	8661	2007
20077	8669	2006
77938	8674	2000
77938	8675	2003
77938	8676	2004
30634	8676	2004
21019	8678	2000
21019	8679	2002
21019	8680	2004
165742	8699	2002
7019	8701	2002
77795	8702	2001
86014	8731	2003
33565	8761	2001
84375	8764	2003
84682	8765	2003
58815	8777	2002
59459	9777	2003
30163	9777	2003
69226	10529	2002
15047	10613	2002
78615	10613	2002
62662	10739	2003
41466	10740	2003
4701	10747	2001
62662	10750	2002
84375	10750	2002
80137	10752	2003
4596	10752	2003
49919	10762	2000
82397	10775	2001
10792	10780	2001
77015	10781	2000
84456	10786	2002
10794	10787	2000
10794	10788	2002
10794	10789	2002
84456	10790	2004
140343	10790	2004
84456	10791	2004
10794	10796	2000
10794	10797	2000
9223	11594	2000
58245	12229	2002
58245	12230	2004
51958	12232	2004
79387	12232	2004
7212	12234	2004
20355	12235	2004
28890	12235	2004
53020	12237	2004
51752	12238	2003
57958	12239	2003
76016	12239	2003
71846	12244	2004
12246	12245	2002
12242	12247	2002
7591	12252	2003
15051	12252	2003
8343	12254	2000
5156	12382	2000
6603	13230	2001
23520	13241	2000
83980	13457	2003
128462	13457	2003
83980	13458	2004
3723	13462	2000
25758	13467	2002
80774	13703	2000
71768	13719	2005
71954	13722	2002
12346	13722	2002
71954	13723	2002
71954	13724	2003
13722	13725	2003
77999	13735	2000
64192	13735	2000
13745	13744	2003
13747	13746	2003
89198	13748	2004
45581	13749	2003
16430	13750	2003
39825	13751	2004
38648	13752	2003
17281	13753	2003
16429	13755	2003
39975	13756	2004
16391	13757	2003
38648	13758	2003
11632	13759	2005
31039	13760	2004
28326	13761	2003
18850	13764	2004
49597	13765	2004
91664	13766	2004
40328	13767	2004
86103	13773	2004
11776	13774	2004
83250	13775	2005
11898	13776	2004
28380	13777	2004
11931	13778	2004
28326	13780	2004
33750	13785	2004
33656	13786	2004
71484	13788	2004
105681	13789	2004
11776	13790	2004
77340	13793	2004
16914	13793	2004
58818	13799	2004
57586	13801	2000
90002	13801	2000
25509	13804	2004
21826	13818	2004
21826	13819	2003
40280	13820	2004
23480	13821	2003
59903	13825	2005
13828	13827	2000
13828	13829	2002
13828	13830	2004
62601	13836	2004
13838	13839	2000
22386	13841	2001
21589	13856	2004
95212	13856	2004
21589	13860	2000
21589	13861	2001
21589	13862	2002
21589	13863	2002
21589	13864	2002
21589	13865	2003
39387	13873	2003
39387	13874	2001
53896	13876	2000
84226	13876	2000
53896	13879	2001
53896	13881	2004
44938	13884	2003
53896	13888	2000
47110	13892	2005
47110	13893	2005
19536	13894	2004
21227	13908	2004
62601	13926	2004
62155	13926	2004
57140	13930	2002
8571	13938	2003
76146	13939	2000
18940	13939	2000
41909	13944	2003
41909	13945	2004
37744	13946	2005
11464	13947	2003
60512	13950	2004
60392	13950	2004
36806	13951	2003
16935	13952	2003
2390	13953	2004
25186	13956	2004
13934	13956	2004
24463	13957	2003
13931	13961	2004
13932	13961	2004
77123	13962	2004
13933	13962	2004
57586	13964	2002
46816	13964	2002
64709	13964	2002
7014	13965	2004
37099	13968	2003
37099	13969	2001
12998	13970	2004
49907	13972	2004
81547	13973	2003
19798	13973	2003
32830	13987	2000
40048	13991	2002
23869	13992	2004
24635	13992	2004
34190	13998	2004
23875	14000	2004
97077	14000	2004
62889	14004	2003
87617	14006	2004
122978	14007	2004
75690	14008	2004
55850	14009	2004
14011	14010	2001
123028	14010	2001
77056	14013	2004
35452	14027	2004
53616	14029	2004
53616	14030	2004
53616	14031	2001
34190	14038	2004
21622	14065	2002
26219	14065	2002
37492	14074	2004
44846	14079	2006
58958	14079	2006
24513	14080	2004
81592	14085	2004
4767	14087	2003
11720	14088	2004
30163	14089	2005
13989	14090	2004
75886	14096	2004
75122	14096	2004
68842	14101	2004
85848	14103	2000
2800	14104	2004
59538	14104	2006
62901	14105	2004
43944	14113	2002
28880	14115	2004
13146	14115	2004
56575	14116	2004
3863	14118	2004
85744	14118	2004
13981	14123	2001
29907	14123	2001
29907	14124	2000
51824	14127	2004
42557	14127	2004
13983	14130	2000
5329	14135	2004
41471	14140	2004
3144	14142	2004
71055	14145	2002
35879	14148	2000
30630	14149	2003
87302	14150	2004
2483	14151	2003
5503	14151	2003
15041	14152	2001
15041	14156	2004
84626	14188	2004
56452	14188	2004
27717	14189	2000
23804	14189	2000
43650	14190	2004
68011	14190	2004
7123	14191	2004
41524	14193	2004
52225	14193	2004
22670	14199	2003
58000	14201	2005
69614	14204	2004
69614	14205	2005
82042	14205	2005
69614	14206	2005
82042	14206	2005
45299	14209	2004
14175	14209	2004
45299	14210	2004
15345	14216	2004
64343	14217	2003
66602	14222	2004
62931	14222	2004
106010	14226	2000
59378	14229	2004
87853	14232	2004
26047	14232	2004
59919	14243	2004
73207	14247	2003
76062	14247	2003
26047	14248	2004
17701	14252	2003
71058	14258	2003
40082	14260	2004
4599	14391	2000
14723	14391	2000
54043	14571	2004
87822	14571	2004
18597	14621	2000
67761	14672	2003
4451	14759	2000
35941	14817	2004
54043	14977	2005
21907	15076	2001
72940	15583	2001
13012	15693	2001
6001	15694	2002
50971	15695	2003
10660	15697	2003
12846	15698	2003
61474	15699	2003
45097	15700	2004
44601	15701	2004
3807	15723	2000
73695	16482	2006
15130	16950	2004
62874	16968	2004
62874	16969	2003
53689	16972	2005
53689	16973	2005
74924	16977	2005
11403	16980	2005
46221	16981	2005
30979	16982	2005
61553	16983	2004
61620	16984	2004
32910	16985	2004
26908	16985	2004
6620	16986	2004
30549	16987	2004
25180	16988	2004
31515	16990	2004
32941	16991	2004
32394	16991	2004
31515	16992	2004
31515	16993	2004
34699	16994	2004
80627	16999	2004
33202	16999	2004
36689	17000	2004
11645	17001	2003
33190	17002	2004
59531	17004	2004
53716	17023	2004
53716	17024	2004
44091	17028	2003
11498	17029	2005
61553	17031	2004
67737	17032	2004
43183	17036	2001
11645	17045	2004
95713	17046	2004
11645	17047	2004
36680	17048	2004
8405	17049	2004
36680	17051	2004
1214	17056	2004
25038	17057	2003
16829	17058	2005
49155	17059	2003
32983	17060	2004
38846	17065	2003
22328	17066	2003
11709	17072	2005
11515	17074	2005
23198	17075	2003
24457	17076	2004
45465	17083	2004
82927	17085	2002
22617	17086	2003
22617	17087	2005
21627	17232	2003
17039	17232	2003
90926	17239	2004
