258	12	1950
258	13	1950
5186	14	1950
281	15	1951
5186	16	1951
281	17	1951
258	18	1951
4949	19	1952
258	20	1952
5186	21	1952
5186	22	1952
9	23	1952
5186	24	1952
258	25	1952
5186	26	1953
281	27	1953
9	28	1953
1	28	1953
281	29	1954
4949	30	1954
1	31	1954
7	32	1955
7	33	1955
5186	34	1955
7	35	1955
284	36	1957
284	37	1958
7	38	1958
7	39	1958
284	40	1958
5186	41	1958
281	42	1958
281	43	1959
5186	44	1959
5186	45	1959
281	46	1959
281	47	1959
7	48	1960
268	49	1960
268	50	1960
4949	51	1960
277	52	1961
285	53	1961
284	54	1962
276	55	1962
5186	56	1962
268	57	1962
268	58	1962
16	60	1962
276	61	1962
268	62	1962
20670	62	1962
268	63	1962
276	64	1962
5186	65	1963
16	66	1963
268	67	1963
268	68	1963
20670	68	1963
5186	69	1963
16	70	1963
9	71	1963
268	71	1963
276	72	1963
5186	73	1963
284	74	1964
259	75	1964
284	76	1964
271	77	1964
277	78	1964
16	79	1964
268	80	1964
277	81	1965
259	82	1965
254	83	1965
16	84	1965
284	85	1965
285	86	1965
5186	87	1966
254	87	1966
242	88	1966
276	88	1966
259	89	1966
277	90	1966
283	91	1966
285	92	1966
16	93	1966
5186	94	1966
5186	95	1966
276	96	1967
242	97	1967
284	98	1967
16	99	1967
16	100	1967
268	101	1967
268	102	1968
276	103	1968
268	104	1968
276	105	1968
277	106	1968
16	107	1968
5186	108	1968
16	109	1968
76	109	1968
45349	110	1968
16	111	1968
16	112	1969
5186	113	1969
285	114	1969
5186	115	1969
40627	115	1969
277	116	1969
242	117	1969
45349	118	1969
45349	119	1969
31723	120	1969
5186	121	1969
285	122	1969
237	123	1970
48	124	1970
45349	126	1970
16	127	1970
237	128	1970
276	129	1971
244	130	1971
9449	131	1971
5186	131	1971
46	132	1971
16	133	1971
263	134	1971
276	135	1972
3544	136	1972
244	137	1972
16469	137	1972
248	138	1972
244	139	1972
276	140	1972
255	141	1972
277	142	1973
269	143	1973
1961	144	1973
263	145	1974
255	146	1974
6360	233	1964
6060	237	1956
8105	240	1967
286	244	1962
114106	245	1972
8317	248	1963
5221	249	1965
10182	254	1962
11320	255	1965
15296	256	1968
32846	259	1959
8222	263	1961
13	265	1969
10467	266	1970
11974	267	1972
8424	269	1964
121591	270	1970
31897	273	1973
13347	274	1970
305	276	1953
33019	277	1950
56855	277	1950
116163	280	1952
113850	280	1952
4331	284	1951
7792	285	1953
286	309	1951
286	310	1952
286	311	1952
286	312	1952
286	313	1953
286	314	1955
286	315	1955
286	316	1956
286	317	1957
286	318	1958
286	319	1958
286	320	1959
286	321	1961
286	322	1962
286	324	1965
286	325	1965
286	326	1965
286	327	1966
286	328	1966
286	329	1966
286	330	1967
286	331	1967
286	332	1967
286	333	1968
286	334	1968
7952	334	1968
286	335	1969
7952	335	1969
286	336	1969
286	337	1969
290	338	1952
290	339	1953
290	340	1953
290	341	1953
5201	348	1953
5201	349	1958
5201	350	1959
5201	351	1963
360	362	1952
363	364	1962
363	365	1964
363	366	1965
363	367	1966
363	368	1968
287	369	1954
369	370	1964
370	371	1971
370	372	1972
291	383	1963
5144	383	1963
5144	384	1963
384	385	1971
5144	386	1963
5144	387	1964
311	388	1968
30949	388	1968
5144	388	1968
5144	389	1969
5126	392	1962
5126	393	1967
5125	395	1965
5096	398	1960
5096	399	1963
5096	400	1965
5096	401	1966
5096	402	1968
291	405	1958
405	406	1967
405	407	1968
405	408	1969
405	409	1970
405	410	1970
405	411	1970
19427	412	1969
421	422	1950
421	423	1951
421	424	1953
421	425	1956
421	426	1956
287	429	1951
427	430	1951
427	431	1951
431	432	1969
431	433	1968
431	434	1969
427	435	1952
435	436	1964
427	437	1953
437	438	1969
427	439	1953
427	440	1953
3140	442	1968
3140	443	1971
440	444	1958
444	445	1963
445	446	1967
16695	446	1967
445	447	1968
445	448	1969
444	449	1963
444	450	1966
440	451	1963
15155	452	1959
451	453	1967
453	454	1971
451	455	1968
451	456	1971
451	457	1971
440	458	1965
458	459	1972
440	460	1966
7665	461	1973
440	462	1966
462	463	1969
6396	464	1973
440	465	1969
440	466	1969
440	467	1969
427	468	1953
468	469	1962
468	470	1962
468	471	1969
471	472	1969
471	473	1971
468	474	1964
468	475	1967
468	476	1967
468	477	1968
468	478	1969
468	479	1969
427	480	1955
480	481	1967
427	482	1955
427	483	1964
427	484	1966
484	485	1970
427	486	1965
427	487	1966
427	488	1966
427	490	1970
493	494	1951
493	497	1956
502	503	1955
505	506	1955
505	507	1957
507	508	1965
507	509	1967
507	510	1967
505	511	1957
505	512	1960
512	513	1968
512	514	1970
293	515	1953
515	516	1965
515	518	1967
293	520	1953
520	521	1969
293	522	1954
522	523	1970
522	524	1970
293	525	1955
293	526	1956
293	527	1958
293	528	1961
528	529	1968
528	530	1970
528	531	1970
293	532	1964
293	533	1965
293	534	1966
293	535	1966
293	536	1968
293	537	1968
538	539	1957
538	540	1966
538	541	1969
543	544	1952
544	545	1968
543	546	1952
543	547	1953
543	548	1953
543	551	1957
543	552	1957
543	553	1958
543	554	1959
543	555	1959
543	556	1960
543	557	1963
543	558	1964
558	559	1970
543	560	1966
543	561	1967
543	562	1968
543	563	1968
294	567	1950
294	568	1952
294	569	1955
294	570	1958
294	571	1959
294	572	1959
294	573	1960
294	574	1962
574	575	1969
574	576	1971
