60984	17240	1662
115139	17240	1662
60984	17241	1658
146036	17864	1754
66476	18230	1786
127710	18230	1786
18230	18231	1799
145113	20543	1796
137705	21235	1665
64024	38374	1757
53410	38586	1726
24181	46039	1788
24182	46039	1788
66476	47025	1781
113719	47793	1703
60985	47793	1703
54440	53410	1694
129628	53410	1694
143084	54440	1676
143011	54440	1684
60198	54728	1743
66476	57659	1773
65161	57659	1773
66476	57667	1796
65161	57667	1796
72669	57670	1713
128986	57670	1713
112692	59545	1723
59545	59615	1726
47025	59684	1797
66476	60131	1763
57670	60213	1726
54728	60241	1769
155197	60274	1745
125886	60782	1734
125971	60782	1734
60782	60815	1777
60782	60816	1766
60782	60817	1758
144221	60984	1650
137705	60985	1666
60984	60985	1666
143859	60985	1667
125561	60985	1676
60984	63867	1654
63875	63885	1707
60984	64080	1652
64024	64082	1764
66476	65161	1765
57670	66476	1739
133302	67643	1652
133303	67643	1652
21235	72669	1685
67643	74313	1668
121201	74313	1668
123974	76481	1663
76481	76482	1691
76482	76483	1722
76483	76484	1742
76484	76485	1768
123957	76485	1768
76485	76486	1783
21235	77909	1668
60984	90395	1675
66476	92586	1767
143091	96327	1777
54440	96720	1696
154456	166936	1647
168615	167450	1725
168391	168392	1728
169779	169780	1622
176139	170019	1791
169078	170019	1791
177465	170021	1790
112889	171655	1768
66476	101403	1796
101853	101850	1772
101850	101851	1786
101855	101852	1766
101854	101853	1757
101856	101854	1725
121249	101855	1748
115155	101856	1693
101858	101856	1693
101856	101857	1727
101859	101857	1727
114945	101858	1660
101860	101858	1664
101861	101859	1710
125023	101860	1637
125125	101860	1637
164673	101861	1698
133301	102036	1782
103066	102036	1782
74313	103067	1706
103067	103068	1715
57670	103387	1733
54440	103742	1709
60984	103783	1674
106530	104394	1795
92586	106530	1771
106922	106921	1770
47793	106922	1732
107399	107391	1795
106921	107399	1792
106921	107622	1774
125588	107622	1774
60984	108000	1667
53410	108998	1721
112841	110893	1766
112812	110893	1766
53410	110897	1737
47793	110897	1737
110897	110898	1749
110898	110900	1762
101858	112497	1689
101856	112568	1707
117879	112568	1707
143011	112689	1687
101858	112692	1690
128369	112692	1690
101856	112693	1715
115155	112693	1715
101858	112694	1696
112689	112748	1691
112701	112748	1691
112568	112760	1725
112568	112761	1726
112692	112762	1710
112692	112763	1714
112692	112764	1721
144356	112764	1727
112692	112765	1716
112692	112766	1739
112692	112767	1739
112693	112782	1734
112693	112783	1736
132212	112786	1754
112748	112788	1714
115463	112799	1664
101860	112822	1667
101856	112823	1725
112764	112840	1743
112764	112841	1731
144156	112841	1734
112764	112842	1743
112764	112843	1738
112764	112844	1736
112764	112845	1750
112764	112846	1742
112786	112853	1759
158328	112874	1655
112788	112889	1752
112876	112889	1752
112874	112893	1694
112799	112893	1694
112693	112928	1721
101861	113021	1702
112812	113028	1783
112812	113029	1772
112812	113030	1772
112812	113031	1783
112812	113032	1781
112812	113033	1799
112812	113034	1774
112812	113035	1782
112812	113036	1777
112889	113041	1783
119165	113084	1574
112893	113119	1719
115093	113186	1746
112693	113186	1746
112812	113191	1797
110900	113191	1797
112568	113210	1740
113119	113210	1740
112693	113280	1721
112693	113281	1724
53410	113403	1705
59545	113493	1754
59545	113494	1754
59545	113495	1728
113861	113568	1794
119293	113719	1674
101860	113719	1674
132725	113719	1674
110893	113861	1773
110900	113943	1780
112693	114925	1725
144265	114927	1640
114927	114945	1644
128122	114992	1611
126489	114992	1611
114992	115008	1614
125173	115030	1623
125006	115030	1623
101856	115093	1728
101856	115094	1722
115008	115095	1631
115030	115139	1647
115095	115139	1647
115471	115155	1667
114927	115323	1644
101856	115324	1719
101856	115325	1737
101856	115326	1737
101856	115327	1730
101856	115328	1730
115139	115359	1671
101860	115359	1671
101858	115360	1698
101858	115361	1678
115095	115367	1647
114992	115368	1605
112841	115370	1756
152238	115395	1582
131821	115395	1589
115713	115441	1694
74313	115458	1695
